word_id,aspect,partner,imperative_sg,imperative_pl,past_m,past_f,past_n,past_pl,presfut_conj_id,participle_active_present_id,participle_active_past_id,participle_passive_present_id,participle_passive_past_id
37113,both,,делеги'руй,делеги'руйте,делеги'ровал,делеги'ровала,делеги'ровало,делеги'ровали,9706,80058,80059,80060,80061
37114,imperfective,поделикатничать,делика'тничай,делика'тничайте,делика'тничал,делика'тничала,делика'тничало,делика'тничали,9707,80062,80063,,
37124,both,,демаски'руй,демаски'руйте,демаски'ровал,демаски'ровала,демаски'ровало,демаски'ровали,9708,80064,80065,80066,80067
37126,both,,демилитаризу'й,демилитаризу'йте,демилитаризова'л,демилитаризова'ла,демилитаризова'ло,демилитаризова'ли,9709,80068,80069,80070,80071
37130,both,,демократизи'руй,демократизи'руйте,демократизи'ровал,демократизи'ровала,демократизи'ровало,демократизи'ровали,9710,80072,80073,80074,80075
37137,both,,денатури'руй,денатури'руйте,денатури'ровал,денатури'ровала,денатури'ровало,денатури'ровали,9711,80076,80077,80078,80079
37139,both,,денационализи'руй,денационализи'руйте,денационализи'ровал,денационализи'ровала,денационализи'ровало,денационализи'ровали,9712,80080,80081,80082,80083
37146,both,,денонси'руй,денонси'руйте,денонси'ровал,денонси'ровала,денонси'ровало,денонси'ровали,9713,80084,80085,80086,80087
37153,both,,депони'руй,депони'руйте,депони'ровал,депони'ровала,депони'ровало,депони'ровали,9714,80088,80089,80090,80091
37158,imperfective,"одеревенеть,задеревенеть",деревене'й,деревене'йте,деревене'л,деревене'ла,деревене'ло,деревене'ли,9715,80092,80093,,
37197,both,,детализи'руй,детализи'руйте,детализи'ровал,детализи'ровала,детализи'ровало,детализи'ровали,9716,80094,80095,80096,80097
37202,both,,детони'руй,детони'руйте,детони'ровал,детони'ровала,детони'ровало,детони'ровали,9717,80098,80099,,
37215,imperfective,"-;продефилировать",,,,,,,14255,80100,80101,,
37222,both,,децентрализу'й,децентрализу'йте,децентрализова'л,децентрализова'ла,децентрализова'ло,децентрализова'ли,9718,,80102,,80103
37227,both,,,,,,,,14262,80104,80105,80106,80107
37256,imperfective,подивить,диви',диви'те,диви'л,диви'ла,диви'ло,диви'ли,9719,80108,80109,80110,80111
37294,imperfective,-,дисгармони'руй,дисгармони'руйте,дисгармони'ровал,дисгармони'ровала,дисгармони'ровало,дисгармони'ровали,9720,80112,80113,,
37301,both,,дисконти'руй,дисконти'руйте,дисконти'ровал,дисконти'ровала,дисконти'ровало,дисконти'ровали,9721,80114,80115,80116,80117
37302,both,,дискримини'руй,дискримини'руйте,дискримини'ровал,дискримини'ровала,дискримини'ровало,дискримини'ровали,9722,80118,80119,80120,80121
37305,both,,дислоци'руй,дислоци'руйте,дислоци'ровал,дислоци'ровала,дислоци'ровало,дислоци'ровали,9723,80122,80123,80124,80125
37306,both,,дислоци'руйся,дислоци'руйтесь,дислоци'ровался,дислоци'ровалась,дислоци'ровалось,дислоци'ровались,9724,80126,80127,,
37315,imperfective,-,диссони'руй,диссони'руйте,диссони'ровал,диссони'ровала,диссони'ровало,диссони'ровали,9725,80128,80129,,
37317,both,,,,,,,,14263,,,,
37318,both,,дистилли'руй,дистилли'руйте,дистилли'ровал,дистилли'ровала,дистилли'ровало,дистилли'ровали,9726,80130,80131,80132,19817
37321,both,,дисциплини'руй,дисциплини'руйте,дисциплини'ровал,дисциплини'ровала,дисциплини'ровало,дисциплини'ровали,9727,80133,80134,80135,16954
37332,both,,,,,,,,14264,80136,80137,80138,80139
37333,both,,,,,,,,14265,80140,80141,,
37335,imperfective,одичать,дича'й,дича'йте,дича'л,дича'ла,дича'ло,дича'ли,9728,80142,80143,,
37336,imperfective,-,дичи'сь,дичи'тесь,дичи'лся,дичи'лась,дичи'лось,дичи'лись,9729,80144,80145,,
37345,imperfective,-,днева'ль,днева'льте,днева'лил,днева'лила,днева'лило,днева'лили,9730,80146,80147,,
37349,imperfective,добрать,добира'й,добира'йте,добира'л,добира'ла,добира'ло,добира'ли,9731,80148,80149,80150,
37350,imperfective,"добросать;добросить",добра'сывай,добра'сывайте,добра'сывал,добра'сывала,добра'сывало,добра'сывали,9732,80151,80152,80153,
37351,perfective,добредать,добреди',добреди'те,добрёл,добрела',добрело',добрели',9733,,80154,,
37352,imperfective,добрить,добрива'й,добрива'йте,добрива'л,добрива'ла,добрива'ло,добрива'ли,9734,80155,80156,80157,
37353,perfective,добриваться,добре'йся,добре'йтесь,добри'лся,добри'лась,добри'лось,добри'лись,9735,,80158,,
37365,perfective,-,добуди'сь,добуди'тесь,добуди'лся,добуди'лась,добуди'лось,добуди'лись,9736,,80159,,
37366,imperfective,доварить,дова'ривай,дова'ривайте,дова'ривал,дова'ривала,дова'ривало,дова'ривали,9737,80160,80161,80162,
37367,imperfective,довариться,дова'ривайся,дова'ривайтесь,дова'ривался,дова'ривалась,дова'ривалось,дова'ривались,9738,80163,80164,,
37370,imperfective,довершить,доверша'й,доверша'йте,доверша'л,доверша'ла,доверша'ло,доверша'ли,9739,80165,80166,80167,
37371,imperfective,довинтить,дови'нчивай,дови'нчивайте,дови'нчивал,дови'нчивала,дови'нчивало,дови'нчивали,9740,80168,80169,80170,
37372,imperfective,-,довле'й,довле'йте,довле'л,довле'ла,довле'ло,довле'ли,9741,80171,80172,,
37374,imperfective,удовольствовать,дово'льствуй,дово'льствуйте,дово'льствовал,дово'льствовала,дово'льствовало,дово'льствовали,9742,80173,80174,80175,80176
37375,perfective,,,,,,,,14283,,,,
37378,imperfective,догладить,догла'живай,догла'живайте,догла'живал,догла'живала,догла'живало,догла'живали,9743,80177,80178,80179,
37382,imperfective,догнить,догнива'й,догнива'йте,догнива'л,догнива'ла,догнива'ло,догнива'ли,9744,80180,80181,,
37385,imperfective,догрести,догреба'й,догреба'йте,догреба'л,догреба'ла,догреба'ло,догреба'ли,9745,80182,80183,80184,
37386,imperfective,догрузить,догружа'й,догружа'йте,догружа'л,догружа'ла,догружа'ло,догружа'ли,9746,80185,80186,80187,
37387,imperfective,додать,додава'й,додава'йте,додава'л,додава'ла,додава'ло,додава'ли,9747,80188,80189,80190,
37390,imperfective,дожариться,дожа'ривайся,дожа'ривайтесь,дожа'ривался,дожа'ривалась,дожа'ривалось,дожа'ривались,9748,80191,80192,,
